Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time
Ex 8,298236640.9151524,81000.0,14907.782045757618,[1 0 1 1 0 1],[1 4 4],0.6252577304840088
Ex 8,440626585.52879053,65000.0,22028.079276439526,[1 0 1 1 1 0],[0 0 0],0.03124213218688965
Ex 8,338109940.2496591,71000.0,16901.947012482957,[1 0 1 1 1 0],[1 2 0],0.5311603546142578
Ex 8,338976367.7571336,72000.0,16945.21838785668,[1 0 1 1 1 0],[1 4 0],0.5476639270782471
Ex 8,344710924.5737158,71000.0,17231.99622868579,[1 0 1 1 1 0],[1 0 3],0.6092324256896973
Ex 8,345530453.5550538,72000.0,17272.92267775269,[1 0 1 1 1 0],[1 0 4],0.5942060947418213
Ex 8,296698058.6292843,74000.0,14831.202931464217,[1 0 1 1 1 0],[1 2 3],0.23432064056396484
Ex 8,297350622.79122657,75000.0,14863.781139561328,[1 0 1 1 1 0],[1 2 4],0.23432040214538574
Ex 8,297379219.5694024,75000.0,14865.21097847012,[1 0 1 1 1 0],[1 4 3],0.21846318244934082
Ex 8,298031783.7313447,76000.0,14897.789186567235,[1 0 1 1 1 0],[1 4 4],0.21869802474975586
Ex 8,523642091.10863,70000.0,26178.6045554315,[1 1 0 0 1 1],[0 0 0],0.015617132186889648
Ex 8,365155129.97801983,76000.0,18253.956498900992,[1 1 0 0 1 1],[1 2 0],0.4061567783355713
Ex 8,366247146.3863159,77000.0,18308.507319315795,[1 1 0 0 1 1],[1 4 0],0.4079723358154297
Ex 8,384043261.13524663,76000.0,19198.363056762333,[1 1 0 0 1 1],[1 0 3],0.4373972415924072
Ex 8,385007674.8145398,77000.0,19246.53374072699,[1 1 0 0 1 1],[1 0 4],0.4564220905303955
Ex 8,317380156.5909134,79000.0,15865.05782954567,[1 1 0 0 1 1],[1 2 3],0.013091325759887695
Ex 8,318088453.6654071,80000.0,15900.422683270355,[1 1 0 0 1 1],[1 2 4],0.0312802791595459
Ex 8,318230851.26863277,80000.0,15907.542563431638,[1 1 0 0 1 1],[1 4 3],0.03123927116394043
Ex 8,318939148.3431265,81000.0,15942.907417156324,[1 1 0 0 1 1],[1 4 4],0.031243562698364258
Ex 8,521967670.3406588,70000.0,26094.88351703294,[1 1 0 1 0 1],[0 0 0],0.01558828353881836
Ex 8,378881080.1579948,76000.0,18940.25400789974,[1 1 0 1 0 1],[1 2 0],0.43742823600769043
Ex 8,379883018.01376665,77000.0,18990.300900688333,[1 1 0 1 0 1],[1 4 0],0.437396764755249
Ex 8,381697218.261839,76000.0,19081.060913091947,[1 1 0 1 0 1],[1 0 3],0.4067976474761963
Ex 8,382661803.1954285,77000.0,19129.240159771423,[1 1 0 1 0 1],[1 0 4],0.4530172348022461
Ex 8,325419598.08054036,79000.0,16267.029904027018,[1 1 0 1 0 1],[1 2 3],0.031243562698364258
Ex 8,326121377.2398683,80000.0,16302.068861993414,[1 1 0 1 0 1],[1 2 4],0.015620946884155273
Ex 8,326208770.7314094,80000.0,16306.43853657047,[1 1 0 1 0 1],[1 4 3],0.03124070167541504
Ex 8,326910549.89073735,81000.0,16341.477494536868,[1 1 0 1 0 1],[1 4 4],0.031249046325683594
Ex 8,522301899.08705056,65000.0,26111.844954352528,[1 1 0 1 1 0],[0 0 0],0.015619039535522461
Ex 8,364559268.11713326,71000.0,18224.413405856663,[1 1 0 1 1 0],[1 2 0],0.20382261276245117
Ex 8,365650833.29266185,72000.0,18278.941664633094,[1 1 0 1 1 0],[1 4 0],0.21870017051696777
Ex 8,383024400.30767345,71000.0,19147.670015383672,[1 1 0 1 1 0],[1 0 3],0.6725268363952637
Ex 8,383988260.51955146,72000.0,19195.81302597757,[1 1 0 1 1 0],[1 0 4],0.5779619216918945
Ex 8,317683057.4560119,74000.0,15880.452872800595,[1 1 0 1 1 0],[1 2 3],0.0312349796295166
Ex 8,318384616.76209724,75000.0,15915.480838104862,[1 1 0 1 1 0],[1 2 4],0.03124260902404785
Ex 8,318530970.2988412,75000.0,15922.798514942058,[1 1 0 1 1 0],[1 4 3],0.046866416931152344
Ex 8,319232529.6049265,76000.0,15957.826480246325,[1 1 0 1 1 0],[1 4 4],0.015661001205444336
Ex 8,521808881.41027564,70000.0,26086.944070513782,[1 1 1 0 0 1],[0 0 0],0.03120112419128418
Ex 8,375909500.04391277,76000.0,18791.67500219564,[1 1 1 0 0 1],[1 2 0],0.5631840229034424
Ex 8,376923419.5966679,77000.0,18842.320979833396,[1 1 1 0 0 1],[1 4 0],0.593609094619751
Ex 8,383387986.4211323,76000.0,19165.599321056616,[1 1 1 0 0 1],[1 0 3],0.5161316394805908
Ex 8,384346602.8482949,77000.0,19213.480142414744,[1 1 1 0 0 1],[1 0 4],0.4686429500579834
Ex 8,325187171.8925055,79000.0,16255.408594625276,[1 1 1 0 0 1],[1 2 3],0.031240224838256836
Ex 8,325881231.2602056,80000.0,16290.061563010282,[1 1 1 0 0 1],[1 2 4],0.031245946884155273
Ex 8,325985053.8648222,80000.0,16295.252693241111,[1 1 1 0 0 1],[1 4 3],0.01558542251586914
Ex 8,326679113.2325223,81000.0,16329.905661626115,[1 1 1 0 0 1],[1 4 4],0.03125810623168945
Ex 8,523231001.1248249,65000.0,26158.300056241245,[1 1 1 0 1 0],[0 0 0],0.03215146064758301
Ex 8,363620386.6513842,71000.0,18177.46933256921,[1 1 1 0 1 0],[1 2 0],0.46868014335632324
Ex 8,364714243.501142,72000.0,18232.1121750571,[1 1 1 0 1 0],[1 4 0],0.42177796363830566
Ex 8,397179849.6643084,71000.0,19855.44248321542,[1 1 1 0 1 0],[1 0 3],0.4848792552947998
Ex 8,398065000.83869284,72000.0,19899.65004193464,[1 1 1 0 1 0],[1 0 4],0.4842569828033447
Ex 8,323398557.6593897,74000.0,16166.227882969484,[1 1 1 0 1 0],[1 2 3],0.031213760375976562
Ex 8,324048979.3456841,75000.0,16198.698967284206,[1 1 1 0 1 0],[1 2 4],0.03127622604370117
Ex 8,324258834.5165864,75000.0,16209.191725829322,[1 1 1 0 1 0],[1 4 3],0.015630483627319336
Ex 8,324909256.20288086,76000.0,16241.662810144044,[1 1 1 0 1 0],[1 4 4],0.031233549118041992
Ex 8,521586171.3743517,65000.0,26076.058568717584,[1 1 1 1 0 0],[0 0 0],0.01561737060546875
Ex 8,377246367.50333375,71000.0,18858.76837516669,[1 1 1 1 0 0],[1 2 0],0.3902299404144287
Ex 8,378250632.96443164,72000.0,18908.931648221584,[1 1 1 1 0 0],[1 4 0],0.39053869247436523
Ex 8,383261513.8389518,71000.0,19159.52569194759,[1 1 1 1 0 0],[1 0 3],0.4860401153564453
Ex 8,384220821.49713004,72000.0,19207.441074856502,[1 1 1 1 0 0],[1 0 4],0.5154714584350586
Ex 8,325087203.7911501,74000.0,16250.660189557504,[1 1 1 1 0 0],[1 2 3],0.03124213218688965
Ex 8,325779326.2639133,75000.0,16285.216313195664,[1 1 1 1 0 0],[1 2 4],0.03127598762512207
Ex 8,325887303.30139256,75000.0,16290.615165069628,[1 1 1 1 0 0],[1 4 3],0.031244754791259766
Ex 8,326579425.7741558,76000.0,16325.17128870779,[1 1 1 1 0 0],[1 4 4],0.03123950958251953
Ex 8,379176920.114742,50000.0,18956.346005737098,[0 0 0 1 1 1],[0 0 0],0.015628814697265625
Ex 8,306600872.73181665,56000.0,15327.243636590832,[0 0 0 1 1 1],[1 2 0],0.46946263313293457
Ex 8,307354742.89260393,57000.0,15364.887144630196,[0 0 0 1 1 1],[1 4 0],0.515470027923584
Ex 8,316310286.68518865,56000.0,15812.714334259432,[0 0 0 1 1 1],[1 0 3],0.42242956161499023
Ex 8,316965163.7398346,57000.0,15845.40818699173,[0 0 0 1 1 1],[1 0 4],0.35929298400878906
Ex 8,278326181.1444526,59000.0,13913.35905722263,[0 0 0 1 1 1],[1 2 3],0.14059185981750488
Ex 8,278865185.87445366,60000.0,13940.259293722684,[0 0 0 1 1 1],[1 2 4],0.14059066772460938
Ex 8,278921390.6751342,60000.0,13943.069533756709,[0 0 0 1 1 1],[1 4 3],0.14133477210998535
Ex 8,279460395.40513515,61000.0,13969.969770256757,[0 0 0 1 1 1],[1 4 4],0.14063382148742676
Ex 8,379616445.8148761,50000.0,18978.322290743803,[0 0 1 0 1 1],[0 0 0],0.01561427116394043
Ex 8,304789039.59778595,56000.0,15236.651979889297,[0 0 1 0 1 1],[1 2 0],0.6717214584350586
Ex 8,305552719.22628564,57000.0,15274.785961314281,[0 0 1 0 1 1],[1 4 0],0.6255607604980469
Ex 8,318541940.7776571,56000.0,15924.297038882854,[0 0 1 0 1 1],[1 0 3],0.5935180187225342
Ex 8,319188542.12853414,57000.0,15956.577106426706,[0 0 1 0 1 1],[1 0 4],0.6404380798339844
Ex 8,278232024.69359607,59000.0,13908.651234679803,[0 0 1 0 1 1],[1 2 3],0.14062762260437012
Ex 8,278770313.91467726,60000.0,13935.515695733862,[0 0 1 0 1 1],[1 2 4],0.10934805870056152
Ex 8,278832273.0415409,60000.0,13938.613652077047,[0 0 1 0 1 1],[1 4 3],0.1423509120941162
Ex 8,279370562.2626221,61000.0,13965.478113131107,[0 0 1 0 1 1],[1 4 4],0.12497234344482422
Ex 8,377809401.65936077,50000.0,18887.970082968037,[0 0 1 1 0 1],[0 0 0],0.015614509582519531
Ex 8,312723086.2948401,56000.0,15633.354314742004,[0 0 1 1 0 1],[1 2 0],0.6404848098754883
Ex 8,313412665.37133586,57000.0,15667.783268566793,[0 0 1 1 0 1],[1 4 0],0.6412050724029541
Ex 8,315449641.1264359,56000.0,15769.682056321793,[0 0 1 1 0 1],[1 0 3],0.782705545425415
Ex 8,316102575.6177053,57000.0,15802.278780885264,[0 0 1 1 0 1],[1 0 4],0.7029933929443359
Ex 8,282662031.8504812,59000.0,14130.15159252406,[0 0 1 1 0 1],[1 2 3],0.1248481273651123
Ex 8,283200873.8327124,60000.0,14157.043691635621,[0 0 1 1 0 1],[1 2 4],0.10933136940002441
Ex 8,283206138.68154335,60000.0,14157.306934077167,[0 0 1 1 0 1],[1 4 3],0.14059209823608398
Ex 8,283744980.6637746,61000.0,14184.19903318873,[0 0 1 1 0 1],[1 4 4],0.10934567451477051
Ex 8,378775332.1901412,45000.0,18936.51660950706,[0 0 1 1 1 0],[0 0 0],0.0156252384185791
Ex 8,305091555.2754488,51000.0,15252.02776377244,[0 0 1 1 1 0],[1 2 0],0.46860599517822266
Ex 8,305847974.97145003,52000.0,15289.7987485725,[0 0 1 1 1 0],[1 4 0],0.4070866107940674
Ex 8,320526956.16801655,51000.0,16023.797808400828,[0 0 1 1 1 0],[1 0 3],0.6248440742492676
Ex 8,321147436.9567242,52000.0,16054.771847836211,[0 0 1 1 1 0],[1 0 4],0.7816987037658691
Ex 8,279275294.0255949,54000.0,13961.064701279745,[0 0 1 1 1 0],[1 2 3],0.34371304512023926
Ex 8,279800228.340225,55000.0,13987.261417011248,[0 0 1 1 1 0],[1 2 4],0.18823027610778809
Ex 8,279873949.25266355,55000.0,13990.947462633178,[0 0 1 1 1 0],[1 4 3],0.24994206428527832
Ex 8,280398883.5672937,56000.0,14017.144178364686,[0 0 1 1 1 0],[1 4 4],0.24994182586669922
Ex 8,441144595.1170614,55000.0,22054.47975585307,[1 0 0 0 1 1],[0 0 0],0.031243324279785156
Ex 8,338786807.92641455,61000.0,16936.290396320728,[1 0 0 0 1 1],[1 2 0],0.7042648792266846
Ex 8,339654183.28656745,62000.0,16979.609164328373,[1 0 0 0 1 1],[1 4 0],0.703127384185791
Ex 8,352695046.1139135,61000.0,17631.702305695675,[1 0 0 0 1 1],[1 0 3],0.4842565059661865
Ex 8,353451549.3605529,62000.0,17669.477468027646,[1 0 0 0 1 1],[1 0 4],0.578749418258667
Ex 8,303425506.1676756,64000.0,15168.07530838378,[1 0 0 0 1 1],[1 2 3],0.2343149185180664
Ex 8,304007104.7446894,65000.0,15197.105237234471,[1 0 0 0 1 1],[1 2 4],0.23431944847106934
Ex 8,304123339.45901984,65000.0,15202.916972950992,[1 0 0 0 1 1],[1 4 3],0.2030787467956543
Ex 8,304704938.03603363,66000.0,15231.94690180168,[1 0 0 0 1 1],[1 4 4],0.23495721817016602
Ex 8,438327584.27545005,55000.0,21913.629213772503,[1 0 0 1 0 1],[0 0 0],0.015655517578125
Ex 8,347769743.63367337,61000.0,17385.43718168367,[1 0 0 1 0 1],[1 2 0],0.6092348098754883
Ex 8,348559119.65872484,62000.0,17424.855982936242,[1 0 0 1 0 1],[1 4 0],0.6881098747253418
Ex 8,340569705.5361251,61000.0,17025.435276806256,[1 0 0 1 0 1],[1 0 3],0.4686415195465088
Ex 8,341394900.63252056,62000.0,17066.645031626027,[1 0 0 1 0 1],[1 0 4],0.4538383483886719
Ex 8,302942893.3265259,64000.0,15143.944666326297,[1 0 0 1 0 1],[1 2 3],0.5467586517333984
Ex 8,303580056.3486759,65000.0,15175.752817433795,[1 0 0 1 0 1],[1 2 4],0.5152413845062256
Ex 8,303572720.1243608,65000.0,15175.38600621804,[1 0 0 1 0 1],[1 4 3],0.6248176097869873
Ex 8,304209883.14651084,66000.0,15207.194157325543,[1 0 0 1 0 1],[1 4 4],0.6110036373138428
Ex 8,438801395.8761267,50000.0,21937.569793806335,[1 0 0 1 1 0],[0 0 0],0.031240463256835938
Ex 8,337410991.4182844,56000.0,16867.74957091422,[1 0 0 1 1 0],[1 2 0],0.4530203342437744
Ex 8,338273481.48776424,57000.0,16910.824074388212,[1 0 0 1 1 0],[1 4 0],0.48546290397644043
Ex 8,342720449.44061667,56000.0,17133.222472030833,[1 0 0 1 1 0],[1 0 3],0.5908474922180176
Ex 8,343541100.6160049,57000.0,17174.205030800244,[1 0 0 1 1 0],[1 0 4],0.6278975009918213
Ex 8,296146410.839396,59000.0,14804.3705419698,[1 0 0 1 1 0],[1 2 3],0.17183279991149902
Ex 8,296800820.9858287,60000.0,14837.041049291434,[1 0 0 1 1 0],[1 2 4],0.15621304512023926
Ex 8,296820567.40585524,60000.0,14838.028370292763,[1 0 0 1 1 0],[1 4 3],0.15705251693725586
Ex 8,297474977.552288,61000.0,14870.698877614399,[1 0 0 1 1 0],[1 4 4],0.17180395126342773
Ex 8,520314549.476164,55000.0,26012.977473808198,[1 1 0 0 0 1],[0 0 0],0.031243562698364258
Ex 8,376053955.85167575,61000.0,18799.647792583786,[1 1 0 0 0 1],[1 2 0],0.5780274868011475
Ex 8,377062728.036556,62000.0,18850.0364018278,[1 1 0 0 0 1],[1 4 0],0.5789022445678711
Ex 8,381683011.1085362,61000.0,19081.10055542681,[1 1 0 0 0 1],[1 0 3],0.5155670642852783
Ex 8,382642639.46089464,62000.0,19129.031973044734,[1 1 0 0 0 1],[1 0 4],0.47568607330322266
Ex 8,325831369.709415,64000.0,16288.368485470752,[1 1 0 0 0 1],[1 2 3],0.031241416931152344
Ex 8,326525553.35938984,65000.0,16323.027667969493,[1 1 0 0 0 1],[1 2 4],0.03124260902404785
Ex 8,326614763.76527154,65000.0,16327.488188263576,[1 1 0 0 0 1],[1 4 3],0.031242847442626953
Ex 8,327308947.41524637,66000.0,16362.147370762319,[1 1 0 0 0 1],[1 4 4],0.015621185302734375
Ex 8,521137362.2297661,50000.0,26054.368111488304,[1 1 0 0 1 0],[0 0 0],0.031207799911499023
Ex 8,363335803.634389,56000.0,18163.990181719448,[1 1 0 0 1 0],[1 2 0],0.3437047004699707
Ex 8,364426778.7479479,57000.0,18218.488937397393,[1 1 0 0 1 0],[1 4 0],0.3378779888153076
Ex 8,394163389.6879455,56000.0,19705.369484397273,[1 1 0 0 1 0],[1 0 3],0.531121015548706
Ex 8,395051663.1634346,57000.0,19749.73315817173,[1 1 0 0 1 0],[1 0 4],0.578751802444458
Ex 8,324463657.4350818,59000.0,16220.23287175409,[1 1 0 0 1 0],[1 2 3],0.03124213218688965
Ex 8,325111251.6416169,60000.0,16252.562582080844,[1 1 0 0 1 0],[1 2 4],0.015622377395629883
Ex 8,325306087.1254092,60000.0,16262.304356270459,[1 1 0 0 1 0],[1 4 3],0.04686236381530762
Ex 8,325953681.33194435,61000.0,16294.634066597217,[1 1 0 0 1 0],[1 4 4],0.031244277954101562
Ex 8,519998567.00633484,50000.0,25997.428350316743,[1 1 1 0 0 0],[0 0 0],0.015620708465576172
Ex 8,375672144.8955985,56000.0,18780.807244779924,[1 1 1 0 0 0],[1 2 0],0.625575065612793
Ex 8,376675708.60352975,57000.0,18830.935430176487,[1 1 1 0 0 0],[1 4 0],0.5780239105224609
Ex 8,394318169.1847551,56000.0,19713.108459237756,[1 1 1 0 0 0],[1 0 3],0.4537625312805176
Ex 8,395201163.3397014,57000.0,19757.20816698507,[1 1 1 0 0 0],[1 0 4],0.4530189037322998
Ex 8,331974079.494773,59000.0,16595.753974738647,[1 1 1 0 0 0],[1 2 3],0.031243324279785156
Ex 8,332610714.5784002,60000.0,16627.53572892001,[1 1 1 0 0 0],[1 2 4],0.031244993209838867
Ex 8,332767843.0544667,60000.0,16635.392152723336,[1 1 1 0 0 0],[1 4 3],0.03124094009399414
Ex 8,333404478.138094,61000.0,16667.1739069047,[1 1 1 0 0 0],[1 4 4],0.03124213218688965
Ex 8,527021802.6562633,100000.0,26346.090132813166,[1 1 1 1 1 1],[0 0 0],0.015621185302734375
Ex 8,367039575.08837944,106000.0,18346.678754418972,[1 1 1 1 1 1],[1 2 0],0.4694783687591553
Ex 8,368135267.83969855,107000.0,18401.413391984926,[1 1 1 1 1 1],[1 4 0],0.4061887264251709
Ex 8,386438065.10146767,106000.0,19316.603255073383,[1 1 1 1 1 1],[1 0 3],0.4849553108215332
Ex 8,387404366.1049327,107000.0,19364.868305246637,[1 1 1 1 1 1],[1 0 4],0.4686753749847412
Ex 8,316665605.1499055,109000.0,15827.830257495276,[1 1 1 1 1 1],[1 2 3],0.03124403953552246
Ex 8,317380530.8448226,110000.0,15863.526542241128,[1 1 1 1 1 1],[1 2 4],0.0468287467956543
Ex 8,317534424.7474743,110000.0,15871.221237373715,[1 1 1 1 1 1],[1 4 3],0.04686379432678223
Ex 8,318249350.4423914,111000.0,15906.91752211957,[1 1 1 1 1 1],[1 4 4],0.062485456466674805
Ex 9,2355176049.143469,0,117758.80245717344,[0 0 0 0 0 0],[0 0 0],0.015623092651367188
Ex 9,1055452636.9863282,6000.0,52772.33184931641,[0 0 0 0 0 0],[1 2 0],0.03124070167541504
Ex 9,1058446146.8910513,7000.0,52921.95734455257,[0 0 0 0 0 0],[1 4 0],0.03124213218688965
Ex 9,1145801288.4529145,6000.0,57289.76442264573,[0 0 0 0 0 0],[1 0 3],0.07810711860656738
Ex 9,1148557995.8344064,7000.0,57427.54979172032,[0 0 0 0 0 0],[1 0 4],0.07811713218688965
Ex 9,782121360.3342977,9000.0,39105.618016714885,[0 0 0 0 0 0],[1 2 3],0.0401613712310791
Ex 9,784016892.8712018,10000.0,39200.344643560085,[0 0 0 0 0 0],[1 2 4],0.023127317428588867
Ex 9,784333035.339951,10000.0,39216.15176699755,[0 0 0 0 0 0],[1 4 3],0.03128170967102051
Ex 9,786228567.876855,11000.0,39310.87839384275,[0 0 0 0 0 0],[1 4 4],0.015588998794555664
Ex 9,2826374054.3998866,20000.0,141317.70271999433,[1 0 0 0 0 0],[0 0 0],0.031272172927856445
Ex 9,1115968206.2057827,26000.0,55797.110310289136,[1 0 0 0 0 0],[1 2 0],0.015621423721313477
Ex 9,1119340869.4084826,27000.0,55965.69347042413,[1 0 0 0 0 0],[1 4 0],0.031241655349731445
Ex 9,1144013899.3984373,26000.0,57199.394969921865,[1 0 0 0 0 0],[1 0 3],0.10934972763061523
Ex 9,1147335692.0218549,27000.0,57365.43460109275,[1 0 0 0 0 0],[1 0 4],0.1093146800994873
Ex 9,780036906.6280208,29000.0,39000.395331401036,[1 0 0 0 0 0],[1 2 3],0.015620946884155273
Ex 9,782225873.6978552,30000.0,39109.793684892764,[1 0 0 0 0 0],[1 2 4],0.015621662139892578
Ex 9,782471211.970956,30000.0,39122.060598547796,[1 0 0 0 0 0],[1 4 3],0.015620708465576172
Ex 9,784660179.0407904,31000.0,39231.458952039524,[1 0 0 0 0 0],[1 4 4],0.031243562698364258
Ex 9,2852734932.135977,15000.0,142635.99660679884,[0 1 0 0 0 0],[0 0 0],0.015621423721313477
Ex 9,1076148862.1480882,21000.0,53806.39310740441,[0 1 0 0 0 0],[1 2 0],0.0624847412109375
Ex 9,1079654474.7741833,22000.0,53981.62373870916,[0 1 0 0 0 0],[1 4 0],0.031243324279785156
Ex 9,1172781388.6434026,21000.0,58638.01943217013,[0 1 0 0 0 0],[1 0 3],0.09372782707214355
Ex 9,1176055187.4675303,22000.0,58801.65937337651,[0 1 0 0 0 0],[1 0 4],0.07810759544372559
Ex 9,772040116.6360592,24000.0,38600.80583180296,[0 1 0 0 0 0],[1 2 3],0.01562047004699707
Ex 9,774231621.1714495,25000.0,38710.331058572476,[0 1 0 0 0 0],[1 2 4],0.031243085861206055
Ex 9,774511508.981275,25000.0,38724.32544906375,[0 1 0 0 0 0],[1 4 3],0.015621423721313477
Ex 9,776703013.5166653,26000.0,38833.850675833266,[0 1 0 0 0 0],[1 4 4],0.03124260902404785
Ex 9,2368765458.050164,15000.0,118437.52290250821,[0 0 1 0 0 0],[0 0 0],0.015620946884155273
Ex 9,1058386462.0922389,21000.0,52918.273104611944,[0 0 1 0 0 0],[1 2 0],0.031241893768310547
Ex 9,1061375146.3004383,22000.0,53067.65731502191,[0 0 1 0 0 0],[1 4 0],0.031242847442626953
Ex 9,1159137337.1005857,21000.0,57955.81685502928,[0 0 1 0 0 0],[1 0 3],0.0624852180480957
Ex 9,1161900218.8972473,22000.0,58093.910944862364,[0 0 1 0 0 0],[1 0 4],0.07774186134338379
Ex 9,780265452.4736019,24000.0,39012.0726236801,[0 0 1 0 0 0],[1 2 3],0.031244754791259766
Ex 9,782159213.6087232,25000.0,39106.71068043616,[0 0 1 0 0 0],[1 2 4],0.031241893768310547
Ex 9,782504113.546589,25000.0,39123.95567732945,[0 0 1 0 0 0],[1 4 3],0.03124237060546875
Ex 9,784397874.6817101,26000.0,39218.59373408551,[0 0 1 0 0 0],[1 4 4],0.04686236381530762
Ex 9,2365510407.122166,15000.0,118274.7703561083,[0 0 0 1 0 0],[0 0 0],0.03125500679016113
Ex 9,1083816364.6395879,21000.0,54189.7682319794,[0 0 0 1 0 0],[1 2 0],0.14061760902404785
Ex 9,1086749961.1276376,22000.0,54336.398056381884,[0 0 0 1 0 0],[1 4 0],0.1093440055847168
Ex 9,1109563392.5885766,21000.0,55477.11962942883,[0 0 0 1 0 0],[1 0 3],0.06248903274536133
Ex 9,1112421324.551846,22000.0,55619.966227592304,[0 0 0 1 0 0],[1 0 4],0.06248164176940918
Ex 9,760143132.5218909,24000.0,38005.95662609454,[0 0 0 1 0 0],[1 2 3],0.031245708465576172
Ex 9,762126950.6465266,25000.0,38105.09753232633,[0 0 0 1 0 0],[1 2 4],0.03124260902404785
Ex 9,762364361.3261867,25000.0,38116.96806630933,[0 0 0 1 0 0],[1 4 3],0.015609025955200195
Ex 9,764348179.4508224,26000.0,38216.108972541115,[0 0 0 1 0 0],[1 4 4],0.031252145767211914
Ex 9,2376510638.0404496,15000.0,118824.78190202249,[0 0 0 0 1 0],[0 0 0],0.031246185302734375
Ex 9,1018548512.9648622,21000.0,50926.37564824311,[0 0 0 0 1 0],[1 2 0],0.03125476837158203
Ex 9,1021657585.0641958,22000.0,51081.77925320979,[0 0 0 0 1 0],[1 4 0],0.03123188018798828
Ex 9,1184254705.8849976,21000.0,59211.68529424988,[0 0 0 0 1 0],[1 0 3],0.06248354911804199
Ex 9,1186941985.9918926,22000.0,59345.99929959463,[0 0 0 0 1 0],[1 0 4],0.04686903953552246
Ex 9,757380483.1094859,24000.0,37867.82415547429,[0 0 0 0 1 0],[1 2 3],0.031238317489624023
Ex 9,759294960.106799,25000.0,37963.49800533995,[0 0 0 0 1 0],[1 2 4],0.015620231628417969
Ex 9,759690467.5123401,25000.0,37983.273375617006,[0 0 0 0 1 0],[1 4 3],0.03125190734863281
Ex 9,761604944.5096533,26000.0,38078.94722548267,[0 0 0 0 1 0],[1 4 4],0.031233549118041992
Ex 9,2371173124.944856,20000.0,118557.6562472428,[0 0 0 0 0 1],[0 0 0],0.024914264678955078
Ex 9,1060643071.1760445,26000.0,53030.85355880222,[0 0 0 0 0 1],[1 2 0],0.02268242835998535
Ex 9,1063665906.0173335,27000.0,53181.945300866675,[0 0 0 0 0 1],[1 4 0],0.015621662139892578
Ex 9,1099328997.4173942,26000.0,54965.14987086971,[0 0 0 0 0 1],[1 0 3],0.06248831748962402
Ex 9,1102217797.4374788,27000.0,55109.53987187394,[0 0 0 0 0 1],[1 0 4],0.07806897163391113
Ex 9,755559619.9405416,29000.0,37776.53099702708,[0 0 0 0 0 1],[1 2 3],0.04687619209289551
Ex 9,757569728.7613132,30000.0,37876.98643806566,[0 0 0 0 0 1],[1 2 4],0.046852827072143555
Ex 9,757774752.2481885,30000.0,37887.23761240942,[0 0 0 0 0 1],[1 4 3],0.031241893768310547
Ex 9,759784861.06896,31000.0,37987.693053448,[0 0 0 0 0 1],[1 4 4],0.0312807559967041
Ex 9,3462252368.5229125,35000.0,173110.86842614564,[1 1 0 0 0 0],[0 0 0],0.01563096046447754
Ex 9,1106519469.091374,41000.0,55323.9234545687,[1 1 0 0 0 0],[1 2 0],0.06247210502624512
Ex 9,1110513089.6995397,42000.0,55523.55448497698,[1 1 0 0 0 0],[1 4 0],0.04686236381530762
Ex 9,1191822936.391897,41000.0,59589.09681959485,[1 1 0 0 0 0],[1 0 3],0.12497353553771973
Ex 9,1195630145.9441316,42000.0,59779.407297206584,[1 1 0 0 0 0],[1 0 4],0.12496685981750488
Ex 9,786186930.6707649,44000.0,39307.146533538245,[1 1 0 0 0 0],[1 2 3],0.015627145767211914
Ex 9,788598571.8989075,45000.0,39427.67859494538,[1 1 0 0 0 0],[1 2 4],0.015619754791259766
Ex 9,788902855.6652433,45000.0,39442.89278326216,[1 1 0 0 0 0],[1 4 3],0.01562047004699707
Ex 9,791314496.8933858,46000.0,39563.42484466929,[1 1 0 0 0 0],[1 4 4],0.015622377395629883
Ex 9,2837091055.965608,35000.0,141852.8027982804,[1 0 1 0 0 0],[0 0 0],0.031241178512573242
Ex 9,1074583113.220253,41000.0,53727.10566101265,[1 0 1 0 0 0],[1 2 0],0.01562190055847168
Ex 9,1078062675.1685507,42000.0,53901.03375842753,[1 0 1 0 0 0],[1 4 0],0.031245946884155273
Ex 9,1164558089.3572826,41000.0,58225.854467864134,[1 0 1 0 0 0],[1 0 3],0.09372854232788086
Ex 9,1167859580.9370446,42000.0,58390.87904685223,[1 0 1 0 0 0],[1 0 4],0.07878589630126953
Ex 9,756667031.3789713,44000.0,37831.15156894857,[1 0 1 0 0 0],[1 2 3],0.03127717971801758
Ex 9,758851437.763519,45000.0,37940.32188817595,[1 0 1 0 0 0],[1 2 4],0.01562190055847168
Ex 9,759191872.4688714,45000.0,37957.343623443565,[1 0 1 0 0 0],[1 4 3],0.031208276748657227
Ex 9,761376278.853419,46000.0,38066.51394267095,[1 0 1 0 0 0],[1 4 4],0.031241893768310547
Ex 9,2834180167.029643,35000.0,141707.25835148216,[1 0 0 1 0 0],[0 0 0],0.03124237060546875
Ex 9,1129888012.0177639,41000.0,56492.350600888196,[1 0 0 1 0 0],[1 2 0],0.15621519088745117
Ex 9,1133249927.1174374,42000.0,56660.39635587187,[1 0 0 1 0 0],[1 4 0],0.1406259536743164
Ex 9,1100950793.2878957,41000.0,55045.48966439479,[1 0 0 1 0 0],[1 0 3],0.12497091293334961
Ex 9,1104383377.106585,42000.0,55217.06885532925,[1 0 0 1 0 0],[1 0 4],0.10934972763061523
