Ex_ID,Best_cost,Constr_cost,Travel_time,Best_lane,Best_station,FW_time,Bike_flow
Ex 14,84388832.47158007,76000.0,4215.641623579004,[1 1 1 0 1 0],[1 4 4],0.01016688346862793,"{'N001': {'N002': 1295.2166333238658, 'N003': 1170.8621841240208}}"
Ex 14,53548753.798448704,65000.0,2674.1876899224353,[1 1 1 1 0 0],[0 0 0],0.01468348503112793,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 14,65330241.63229269,71000.0,3262.9620816146344,[1 1 1 1 0 0],[1 2 0],0.5048434734344482,"{'N001': {'N002': 1266.6422798306435, 'N003': 0}}"
Ex 14,66597883.91212333,72000.0,3326.2941956061663,[1 1 1 1 0 0],[1 4 0],0.5051326751708984,"{'N001': {'N002': 1266.6422798306435, 'N003': 0}}"
Ex 14,63956925.77682985,71000.0,3194.2962888414927,[1 1 1 1 0 0],[1 0 3],0.34485840797424316,"{'N001': {'N002': 0, 'N003': 1164.5479935761082}}"
Ex 14,65122473.77040596,72000.0,3252.523688520298,[1 1 1 1 0 0],[1 0 4],0.34030628204345703,"{'N001': {'N002': 0, 'N003': 1164.5479935761082}}"
Ex 14,82273132.48267351,74000.0,4109.956624133675,[1 1 1 1 0 0],[1 2 3],0.014781713485717773,"{'N001': {'N002': 1285.3178856031861, 'N003': 1179.900728033652}}"
Ex 14,83454033.21070714,75000.0,4168.951660535357,[1 1 1 1 0 0],[1 2 4],0.015050172805786133,"{'N001': {'N002': 1285.3178856031861, 'N003': 1179.900728033652}}"
Ex 14,83559450.36827669,75000.0,4174.222518413834,[1 1 1 1 0 0],[1 4 3],0.02010202407836914,"{'N001': {'N002': 1285.3178856031861, 'N003': 1179.900728033652}}"
Ex 14,84740351.09631033,76000.0,4233.217554815516,[1 1 1 1 0 0],[1 4 4],0.010161399841308594,"{'N001': {'N002': 1285.3178856031861, 'N003': 1179.900728033652}}"
Ex 14,53645402.8562196,100000.0,2677.27014281098,[1 1 1 1 1 1],[0 0 0],0.02507615089416504,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 14,61808613.96191131,106000.0,3085.1306980955655,[1 1 1 1 1 1],[1 2 0],0.4699273109436035,"{'N001': {'N002': 1278.3311373528197, 'N003': 0}}"
Ex 14,63087945.09926413,107000.0,3149.0472549632063,[1 1 1 1 1 1],[1 4 0],0.45999860763549805,"{'N001': {'N002': 1278.3311373528197, 'N003': 0}}"
Ex 14,64381879.15092314,106000.0,3213.793957546157,[1 1 1 1 1 1],[1 0 3],0.18480873107910156,"{'N001': {'N002': 0, 'N003': 1168.934376187778}}"
Ex 14,65551813.52711092,107000.0,3272.240676355546,[1 1 1 1 1 1],[1 0 4],0.17999005317687988,"{'N001': {'N002': 0, 'N003': 1168.934376187778}}"
Ex 14,78611786.3232475,109000.0,3925.1393161623755,[1 1 1 1 1 1],[1 2 3],0.010061979293823242,"{'N001': {'N002': 1296.058278747722, 'N003': 1180.6617622994913}}"
Ex 14,79793448.085547,110000.0,3984.17240427735,[1 1 1 1 1 1],[1 2 4],0.01521158218383789,"{'N001': {'N002': 1296.058278747722, 'N003': 1180.6617622994913}}"
Ex 14,79908844.60199523,110000.0,3989.9422300997617,[1 1 1 1 1 1],[1 4 3],0.01466512680053711,"{'N001': {'N002': 1296.058278747722, 'N003': 1180.6617622994913}}"
Ex 14,81090506.36429472,111000.0,4048.975318214736,[1 1 1 1 1 1],[1 4 4],0.01008296012878418,"{'N001': {'N002': 1296.058278747722, 'N003': 1180.6617622994913}}"
Ex 15,48926181.42193636,0,2446.309071096818,[0 0 0 0 0 0],[0 0 0],0.015133142471313477,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,48884390.184188835,6000.0,2443.919509209442,[0 0 0 0 0 0],[1 2 0],0.08483552932739258,"{'N001': {'N002': 1.2186536141318198, 'N003': 0}}"
Ex 15,48886608.83780297,7000.0,2443.9804418901485,[0 0 0 0 0 0],[1 4 0],0.0994257926940918,"{'N001': {'N002': 1.2186536141318198, 'N003': 0}}"
Ex 15,48889482.86689251,6000.0,2444.1741433446255,[0 0 0 0 0 0],[1 0 3],0.12063717842102051,"{'N001': {'N002': 0, 'N003': 1.0929296561718334}}"
Ex 15,48891575.79654868,7000.0,2444.228789827434,[0 0 0 0 0 0],[1 0 4],0.12961602210998535,"{'N001': {'N002': 0, 'N003': 1.0929296561718334}}"
Ex 15,102269149.39781389,9000.0,5113.007469890695,[0 0 0 0 0 0],[1 2 3],0.005006074905395508,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,103645107.85562317,10000.0,5181.755392781159,[0 0 0 0 0 0],[1 2 4],0.00504612922668457,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,103770104.07906039,10000.0,5188.005203953019,[0 0 0 0 0 0],[1 4 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,105146062.53686966,11000.0,5256.753126843483,[0 0 0 0 0 0],[1 4 4],0.005053997039794922,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,50803205.675842516,20000.0,2539.160283792126,[1 0 0 0 0 0],[0 0 0],0.025286197662353516,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,50759489.119668975,26000.0,2536.6744559834488,[1 0 0 0 0 0],[1 2 0],0.4550037384033203,"{'N001': {'N002': 1.3389723364363237, 'N003': 0}}"
Ex 15,50761828.09200541,27000.0,2536.7414046002705,[1 0 0 0 0 0],[1 4 0],0.444774866104126,"{'N001': {'N002': 1.3389723364363237, 'N003': 0}}"
Ex 15,50764064.752198115,26000.0,2536.903237609906,[1 0 0 0 0 0],[1 0 3],0.40492677688598633,"{'N001': {'N002': 0, 'N003': 1.3849122979588475}}"
Ex 15,50766449.66449608,27000.0,2536.972483224804,[1 0 0 0 0 0],[1 0 4],0.39986181259155273,"{'N001': {'N002': 0, 'N003': 1.3849122979588475}}"
Ex 15,96855289.22223477,29000.0,4841.314461111739,[1 0 0 0 0 0],[1 2 3],0.010302305221557617,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,98231247.68004407,30000.0,4910.0623840022035,[1 0 0 0 0 0],[1 2 4],0.009849071502685547,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,98356243.90348126,30000.0,4916.312195174063,[1 0 0 0 0 0],[1 4 3],0.005041837692260742,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99732202.36129054,31000.0,4985.060118064527,[1 0 0 0 0 0],[1 4 4],0.005067586898803711,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,51041188.88571522,15000.0,2551.309444285761,[0 1 0 0 0 0],[0 0 0],0.01472783088684082,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,50991693.79374174,21000.0,2548.534689687087,[0 1 0 0 0 0],[1 2 0],0.3151984214782715,"{'N001': {'N002': 1.654760387042003, 'N003': 0}}"
Ex 15,50994348.55412878,22000.0,2548.6174277064392,[0 1 0 0 0 0],[1 4 0],0.299915075302124,"{'N001': {'N002': 1.654760387042003, 'N003': 0}}"
Ex 15,51034174.52018116,21000.0,2550.658726009058,[0 1 0 0 0 0],[1 0 3],0.3052661418914795,"{'N001': {'N002': 0, 'N003': 1.3166384602542547}}"
Ex 15,51036491.15864141,22000.0,2550.7245579320706,[0 1 0 0 0 0],[1 0 4],0.30994129180908203,"{'N001': {'N002': 0, 'N003': 1.3166384602542547}}"
Ex 15,93735903.75641876,24000.0,4685.595187820938,[0 1 0 0 0 0],[1 2 3],0.005770444869995117,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95111862.21422802,25000.0,4754.343110711401,[0 1 0 0 0 0],[1 2 4],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95236858.43766525,25000.0,4760.5929218832625,[0 1 0 0 0 0],[1 4 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,96612816.89547451,26000.0,4829.340844773726,[0 1 0 0 0 0],[1 4 4],0.009378194808959961,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,48944921.34013338,15000.0,2446.496067006669,[0 0 1 0 0 0],[0 0 0],0.010113716125488281,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,48903100.979552835,21000.0,2444.1050489776417,[0 0 1 0 0 0],[1 2 0],0.0944969654083252,"{'N001': {'N002': 1.222489808260056, 'N003': 0}}"
Ex 15,48905323.4693611,22000.0,2444.1661734680547,[0 0 1 0 0 0],[1 4 0],0.10032939910888672,"{'N001': {'N002': 1.222489808260056, 'N003': 0}}"
Ex 15,48908525.863253474,21000.0,2444.376293162674,[0 0 1 0 0 0],[1 0 3],0.12989211082458496,"{'N001': {'N002': 0, 'N003': 1.0910978651873071}}"
Ex 15,48910616.96111866,22000.0,2444.430848055933,[0 0 1 0 0 0],[1 0 4],0.12479686737060547,"{'N001': {'N002': 0, 'N003': 1.0910978651873071}}"
Ex 15,102284149.39781389,24000.0,5113.007469890695,[0 0 1 0 0 0],[1 2 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,103660107.85562317,25000.0,5181.755392781159,[0 0 1 0 0 0],[1 2 4],0.010315418243408203,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,103785104.07906039,25000.0,5188.005203953019,[0 0 1 0 0 0],[1 4 3],0.009950876235961914,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,105161062.53686966,26000.0,5256.753126843483,[0 0 1 0 0 0],[1 4 4],0.005042552947998047,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,48958529.116418034,15000.0,2447.1764558209015,[0 0 0 1 0 0],[0 0 0],0.014662027359008789,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,48911922.52291154,21000.0,2444.546126145577,[0 0 0 1 0 0],[1 2 0],0.45496058464050293,"{'N001': {'N002': 1.2631426479185757, 'N003': 0}}"
Ex 15,48914185.665559456,22000.0,2444.6092832779727,[0 0 0 1 0 0],[1 4 0],0.44528675079345703,"{'N001': {'N002': 1.2631426479185757, 'N003': 0}}"
Ex 15,48941478.30156259,21000.0,2446.0239150781294,[0 0 0 1 0 0],[1 0 3],0.4796254634857178,"{'N001': {'N002': 0, 'N003': 1.032022618870964}}"
Ex 15,48943510.32418145,22000.0,2446.0755162090727,[0 0 0 1 0 0],[1 0 4],0.49014973640441895,"{'N001': {'N002': 0, 'N003': 1.032022618870964}}"
Ex 15,98208754.26612957,24000.0,4909.237713306478,[0 0 0 1 0 0],[1 2 3],0.005041599273681641,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99584712.72393885,25000.0,4977.985636196942,[0 0 0 1 0 0],[1 2 4],0.005112648010253906,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99709708.94737606,25000.0,4984.235447368803,[0 0 0 1 0 0],[1 4 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,101085667.40518534,26000.0,5052.983370259267,[0 0 0 1 0 0],[1 4 4],0.009983539581298828,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,48970785.34981135,15000.0,2447.7892674905675,[0 0 0 0 1 0],[0 0 0],0.020058393478393555,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,48932859.16028167,21000.0,2445.5929580140837,[0 0 0 0 1 0],[1 2 0],0.1748065948486328,"{'N001': {'N002': 1.185301614140232, 'N003': 0}}"
Ex 15,48935044.461895816,22000.0,2445.6522230947908,[0 0 0 0 1 0],[1 4 0],0.1649332046508789,"{'N001': {'N002': 1.185301614140232, 'N003': 0}}"
Ex 15,48938544.10639101,21000.0,2445.8772053195507,[0 0 0 0 1 0],[1 0 3],0.2100834846496582,"{'N001': {'N002': 0, 'N003': 1.0411316994843667}}"
Ex 15,48940585.2380905,22000.0,2445.929261904525,[0 0 0 0 1 0],[1 0 4],0.19990229606628418,"{'N001': {'N002': 0, 'N003': 1.0411316994843667}}"
Ex 15,97860757.94921273,24000.0,4891.837897460637,[0 0 0 0 1 0],[1 2 3],0.0050046443939208984,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99236716.40702201,25000.0,4960.585820351101,[0 0 0 0 1 0],[1 2 4],0.005074501037597656,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99361712.63045922,25000.0,4966.835631522961,[0 0 0 0 1 0],[1 4 3],0.0050051212310791016,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,100737671.0882685,26000.0,5035.583554413425,[0 0 0 0 1 0],[1 4 4],0.005047321319580078,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,48952956.50530939,20000.0,2446.6478252654692,[0 0 0 0 0 1],[0 0 0],0.010161399841308594,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,48911681.57090991,26000.0,2444.2840785454955,[0 0 0 0 0 1],[1 2 0],0.09465456008911133,"{'N001': {'N002': 1.2079070431213195, 'N003': 0}}"
Ex 15,48913889.47795304,27000.0,2444.344473897652,[0 0 0 0 0 1],[1 4 0],0.09010457992553711,"{'N001': {'N002': 1.2079070431213195, 'N003': 0}}"
Ex 15,48912693.36298683,26000.0,2444.3346681493417,[0 0 0 0 0 1],[1 0 3],0.12501740455627441,"{'N001': {'N002': 0, 'N003': 1.16944276824555}}"
Ex 15,48914862.805755086,27000.0,2444.3931402877542,[0 0 0 0 0 1],[1 0 4],0.12064075469970703,"{'N001': {'N002': 0, 'N003': 1.16944276824555}}"
Ex 15,96789315.56657678,29000.0,4838.015778328839,[0 0 0 0 0 1],[1 2 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,98165274.02438605,30000.0,4906.763701219303,[0 0 0 0 0 1],[1 2 4],0.005042552947998047,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,98290270.24782327,30000.0,4913.013512391163,[0 0 0 0 0 1],[1 4 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99666228.70563254,31000.0,4981.761435281627,[0 0 0 0 0 1],[1 4 4],0.0051157474517822266,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,53500096.28306055,35000.0,2673.2548141530274,[1 1 0 0 0 0],[0 0 0],0.019166946411132812,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,53439082.83486984,41000.0,2669.904141743492,[1 1 0 0 0 0],[1 2 0],0.13062787055969238,"{'N001': {'N002': 1.79158432614718, 'N003': 0}}"
Ex 15,53441874.41919599,42000.0,2669.9937209597992,[1 1 0 0 0 0],[1 4 0],0.14027929306030273,"{'N001': {'N002': 1.79158432614718, 'N003': 0}}"
Ex 15,53443117.945917465,41000.0,2670.105897295873,[1 1 0 0 0 0],[1 0 3],0.13974404335021973,"{'N001': {'N002': 0, 'N003': 1.692514899577438}}"
Ex 15,53445810.46081704,42000.0,2670.190523040852,[1 1 0 0 0 0],[1 0 4],0.14522552490234375,"{'N001': {'N002': 0, 'N003': 1.692514899577438}}"
Ex 15,92446918.95426747,44000.0,4620.145947713374,[1 1 0 0 0 0],[1 2 3],0.005118608474731445,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,93822877.41207676,45000.0,4688.893870603838,[1 1 0 0 0 0],[1 2 4],0.004542827606201172,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,93947873.63551398,45000.0,4695.1436817756985,[1 1 0 0 0 0],[1 4 3],0.005117893218994141,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95323832.09332325,46000.0,4763.8916046661625,[1 1 0 0 0 0],[1 4 4],0.005042314529418945,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,50820630.27270879,35000.0,2539.2815136354393,[1 0 1 0 0 0],[0 0 0],0.025352001190185547,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,50774939.32615997,41000.0,2536.6969663079985,[1 0 1 0 0 0],[1 2 0],0.3750319480895996,"{'N001': {'N002': 1.4054622760785367, 'N003': 0}}"
Ex 15,50777344.78843604,42000.0,2536.767239421802,[1 0 1 0 0 0],[1 4 0],0.40529584884643555,"{'N001': {'N002': 1.4054622760785367, 'N003': 0}}"
Ex 15,50777973.387142934,41000.0,2536.8486693571467,[1 0 1 0 0 0],[1 0 3],0.42512035369873047,"{'N001': {'N002': 0, 'N003': 1.3243055338201937}}"
Ex 15,50780297.69267675,42000.0,2536.9148846338376,[1 0 1 0 0 0],[1 0 4],0.4098658561706543,"{'N001': {'N002': 0, 'N003': 1.3243055338201937}}"
Ex 15,92370425.17849532,44000.0,4616.321258924766,[1 0 1 0 0 0],[1 2 3],0.00970005989074707,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,93746383.6363046,45000.0,4685.06918181523,[1 0 1 0 0 0],[1 2 4],0.0050411224365234375,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,93871379.8597418,45000.0,4691.3189929870905,[1 0 1 0 0 0],[1 4 3],0.0050051212310791016,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95247338.31755109,46000.0,4760.0669158775545,[1 0 1 0 0 0],[1 4 4],0.005044698715209961,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,50805797.26003754,35000.0,2538.539863001877,[1 0 0 1 0 0],[0 0 0],0.014785289764404297,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,50779623.75130996,41000.0,2536.931187565498,[1 0 0 1 0 0],[1 2 0],0.5502212047576904,"{'N001': {'N002': 1.4020183936301573, 'N003': 0}}"
Ex 15,50782025.76970359,42000.0,2537.0012884851794,[1 0 0 1 0 0],[1 4 0],0.5502059459686279,"{'N001': {'N002': 1.4020183936301573, 'N003': 0}}"
Ex 15,50757463.078541264,41000.0,2535.8231539270632,[1 0 0 1 0 0],[1 0 3],0.5996108055114746,"{'N001': {'N002': 0, 'N003': 1.4939399134143263}}"
Ex 15,50759957.01845468,42000.0,2535.897850922734,[1 0 0 1 0 0],[1 0 4],0.5950624942779541,"{'N001': {'N002': 0, 'N003': 1.4939399134143263}}"
Ex 15,92794894.09055045,44000.0,4637.544704527522,[1 0 0 1 0 0],[1 2 3],0.005048274993896484,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,94170852.54835972,45000.0,4706.292627417986,[1 0 0 1 0 0],[1 2 4],0.005042552947998047,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,94295848.77179694,45000.0,4712.542438589847,[1 0 0 1 0 0],[1 4 3],0.005118608474731445,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95671807.22960621,46000.0,4781.290361480311,[1 0 0 1 0 0],[1 4 4],0.0050048828125,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,50868165.80623291,35000.0,2541.6582903116455,[1 0 0 0 1 0],[0 0 0],0.02518606185913086,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,50816971.58910014,41000.0,2538.798579455007,[1 0 0 0 1 0],[1 2 0],0.5699012279510498,"{'N001': {'N002': 1.512650149336768, 'N003': 0}}"
Ex 15,50819484.23924946,42000.0,2538.874211962473,[1 0 0 0 1 0],[1 4 0],0.5700435638427734,"{'N001': {'N002': 1.512650149336768, 'N003': 0}}"
Ex 15,50820085.141446956,41000.0,2538.954257072348,[1 0 0 0 1 0],[1 0 3],0.6047408580780029,"{'N001': {'N002': 0, 'N003': 1.4296687281400309}}"
Ex 15,50822514.8101751,42000.0,2539.025740508755,[1 0 0 0 1 0],[1 0 4],0.6098849773406982,"{'N001': {'N002': 0, 'N003': 1.4296687281400309}}"
Ex 15,92446897.77363361,44000.0,4620.144888681681,[1 0 0 0 1 0],[1 2 3],0.0050048828125,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,93822856.2314429,45000.0,4688.892811572145,[1 0 0 0 1 0],[1 2 4],0.0050814151763916016,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,93947852.4548801,45000.0,4695.142622744005,[1 0 0 0 1 0],[1 4 3],0.005042314529418945,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95323810.91268939,46000.0,4763.890545634469,[1 0 0 0 1 0],[1 4 4],0.005129575729370117,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,50833496.998327866,40000.0,2539.674849916393,[1 0 0 0 0 1],[0 0 0],0.029763460159301758,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,50788911.797841914,46000.0,2537.145589892096,[1 0 0 0 0 1],[1 2 0],0.3549778461456299,"{'N001': {'N002': 1.3924209283763667, 'N003': 0}}"
Ex 15,50791304.218770295,47000.0,2537.2152109385147,[1 0 0 0 0 1],[1 4 0],0.35509753227233887,"{'N001': {'N002': 1.3924209283763667, 'N003': 0}}"
Ex 15,50790542.48489426,46000.0,2537.227124244713,[1 0 0 0 0 1],[1 0 3],0.41559314727783203,"{'N001': {'N002': 0, 'N003': 1.3197457240661574}}"
Ex 15,50792862.23061833,47000.0,2537.2931115309166,[1 0 0 0 0 1],[1 0 4],0.4135277271270752,"{'N001': {'N002': 0, 'N003': 1.3197457240661574}}"
Ex 15,96875289.22223477,49000.0,4841.314461111739,[1 0 0 0 0 1],[1 2 3],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,98251247.68004407,50000.0,4910.0623840022035,[1 0 0 0 0 1],[1 2 4],0.009680986404418945,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,98376243.90348126,50000.0,4916.312195174063,[1 0 0 0 0 1],[1 4 3],0.0050046443939208984,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,99752202.36129054,51000.0,4985.060118064527,[1 0 0 0 0 1],[1 4 4],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,51061630.48685923,30000.0,2551.5815243429615,[0 1 1 0 0 0],[0 0 0],0.02016282081604004,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,51011927.45173597,36000.0,2548.7963725867985,[0 1 1 0 0 0],[1 2 0],0.2949256896972656,"{'N001': {'N002': 1.6538722172279297, 'N003': 0}}"
Ex 15,51014581.3239532,37000.0,2548.87906619766,[0 1 1 0 0 0],[1 4 0],0.30997371673583984,"{'N001': {'N002': 1.6538722172279297, 'N003': 0}}"
Ex 15,51015322.679826826,36000.0,2548.9661339913414,[0 1 1 0 0 0],[1 0 3],0.3099668025970459,"{'N001': {'N002': 0, 'N003': 1.5587799886622422}}"
Ex 15,51017881.459815495,37000.0,2549.0440729907746,[0 1 1 0 0 0],[1 0 4],0.32495570182800293,"{'N001': {'N002': 0, 'N003': 1.5587799886622422}}"
Ex 15,93750903.75641876,39000.0,4685.595187820938,[0 1 1 0 0 0],[1 2 3],0.005106449127197266,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95126862.21422802,40000.0,4754.343110711401,[0 1 1 0 0 0],[1 2 4],0.010013818740844727,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95251858.43766525,40000.0,4760.5929218832625,[0 1 1 0 0 0],[1 4 3],0.005041360855102539,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,96627816.89547451,41000.0,4829.340844773726,[0 1 1 0 0 0],[1 4 4],0.005088090896606445,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,51105502.30259323,30000.0,2553.7751151296616,[0 1 0 1 0 0],[0 0 0],0.01455545425415039,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,51058872.96533996,36000.0,2551.143648266998,[0 1 0 1 0 0],[1 2 0],0.14534378051757812,"{'N001': {'N002': 1.134891470170976, 'N003': 0}}"
Ex 15,51061007.85681013,37000.0,2551.2003928405065,[0 1 0 1 0 0],[1 4 0],0.14961552619934082,"{'N001': {'N002': 1.134891470170976, 'N003': 0}}"
Ex 15,51061618.46463415,36000.0,2551.2809232317077,[0 1 0 1 0 0],[1 0 3],0.1302177906036377,"{'N001': {'N002': 0, 'N003': 1.058175883762963}}"
Ex 15,51063676.64051792,37000.0,2551.333832025896,[0 1 0 1 0 0],[1 0 4],0.13988423347473145,"{'N001': {'N002': 0, 'N003': 1.058175883762963}}"
Ex 15,93800383.99816225,39000.0,4688.069199908113,[0 1 0 1 0 0],[1 2 3],0.005049705505371094,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95176342.45597154,40000.0,4756.817122798577,[0 1 0 1 0 0],[1 2 4],0.0051403045654296875,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,95301338.67940874,40000.0,4763.066933970437,[0 1 0 1 0 0],[1 4 3],0.005041360855102539,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,96677297.13721803,41000.0,4831.814856860901,[0 1 0 1 0 0],[1 4 4],0.005115032196044922,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,51061362.2677599,30000.0,2551.568113387995,[0 1 0 0 1 0],[0 0 0],0.014826774597167969,"{'N001': {'N002': 0, 'N003': 0}}"
Ex 15,51038341.80899571,36000.0,2550.1170904497853,[0 1 0 0 1 0],[1 2 0],0.6953244209289551,"{'N001': {'N002': 1.5312820025080496, 'N003': 0}}"
Ex 15,51040873.09099821,37000.0,2550.1936545499107,[0 1 0 0 1 0],[1 4 0],0.6924841403961182,"{'N001': {'N002': 1.5312820025080496, 'N003': 0}}"
Ex 15,51045584.18982084,36000.0,2550.479209491042,[0 1 0 0 1 0],[1 0 3],0.7006204128265381,"{'N001': {'N002': 0, 'N003': 1.3314425987651928}}"
Ex 15,51047915.63241961,37000.0,2550.5457816209805,[0 1 0 0 1 0],[1 0 4],0.706758975982666,"{'N001': {'N002': 0, 'N003': 1.3314425987651928}}"
Ex 15,89327512.30781758,39000.0,4464.425615390879,[0 1 0 0 1 0],[1 2 3],0.009952306747436523,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,90703470.76562688,40000.0,4533.173538281344,[0 1 0 0 1 0],[1 2 4],0.005042314529418945,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,90828466.98906407,40000.0,4539.423349453204,[0 1 0 0 1 0],[1 4 3],0.005114555358886719,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,92204425.44687335,41000.0,4608.171272343668,[0 1 0 0 1 0],[1 4 4],0.0,"{'N001': {'N002': 1499.954681246489, 'N003': 1374.9584578092815}}"
Ex 15,51064996.49255594,35000.0,2551.499824627797,[0 1 0 0 0 1],[0 0 0],0.019788026809692383,"{'N001': {'N002': 0, 'N003': 0}}"
